url,house_type,bathrooms,bedrooms,price,locality,condition,furnishing,24_hour_electricity,air_conditioning,apartment,balcony,chandelier,dining_area,dishwasher,hot_water,kitchen_cabinets,kitchen_shelf,microwave,pop_ceiling,pre_paid_meter,refrigerator,tv,tiled_floor,wardrobe,wi_fi,loc
https jiji com gh oyarifa houses apartments for rent bdrm apartment in oyarifa for rent g um ljxdhx zciyiurppkfd html,apartment,3,3,5000.0,oyarifa,newly built,semi furnished,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,oyarifa
https jiji com gh spintex houses apartments for rent bdrm house in braham luxury spintex for rent i a d pnh w gvizklq u html,house,3,3,6500.0,spintex,renovated,unfurnished,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,spintex
https jiji com gh east legon houses apartments for rent bdrm house in nanakrom gate east legon for rent cqg waarpyd zlldlfn kl d html,house,2,2,8000.0,east legon,fairly used,semi furnished,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,east legon
https jiji com gh accra metropolitan houses apartments for rent bdrm house in amazing properties accra metropolitan for rent cjlfqa gua v lxjnaj o html,house,4,3,13500.0,accra metropolitan,newly built,semi furnished,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,accra metropolitan
https jiji com gh dansoman houses apartments for rent bdrm apartment in dansoman accra for rent u iyei oeibmiuwslevkme html,apartment,1,1,2200.0,dansoman,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,dansoman
https jiji com gh pillar houses apartments for rent bdrm apartment in ab richie properties pillar for rent hwgix qtbjxedj e l ez html,apartment,1,1,4000.0,dome,fairly used,semi furnished,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,dome market
https jiji com gh lake side estate houses apartments for rent furnished bdrm house in lakeside estate for rent r s eys gcmyfcrvoxrh csk html,house,1,1,2000.0,ashaley botwe,renovated,furnished,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,ashaley botwe
https jiji com gh teshie new town houses apartments for rent bdrm house in lekma hospital new town for rent rt jqxkeog hisqvhtrgdvo html,house,1,1,800.0,teshie,fairly used,unfurnished,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,teshie
https jiji com gh ashaley botwe houses apartments for rent bdrm apartment in school junction ashaley botwe for rent xw uqsjmog kvhvieqbhh fb html,apartment,2,2,3500.0,ashaley botwe,fairly used,unfurnished,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,ashaley botwe
https jiji com gh madina houses apartments for rent bdrm apartment in old ashongman madina for rent bktlvgv khzjhlwtx d olwg html,apartment,1,2,1500.0,madina,fairly used,semi furnished,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,madina
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in klagon ndc tema metropolitan for rent aalmj y ur r mszv m unv html,apartment,2,2,3000.0,tema metropolitan,newly built,semi furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh tema metropolitan houses apartments for rent bdrm house in tema community for rent paqozgsrfivtminjeqvywlkx html,house,4,4,8000.0,tema metropolitan,newly built,semi furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in borga homes adenta for rent kk eyp rist u w jwesekt html,apartment,2,2,3500.0,adenta,newly built,semi furnished,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh ashomang estate houses apartments for rent bdrm apartment in ben properties ashomang estate for rent fqwox oljspiykxbugraffmr html,apartment,2,2,2500.0,ashomang estate,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,ashomang estate
https jiji com gh nungua houses apartments for rent bdrm apartment in nungua for rent uvtbt ubqkyu ui smgiwyr html,apartment,1,2,1500.0,nungua,renovated,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nungua central
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in east legon adjiriganor for rent uxyt ixfyvwsoogj i k html,apartment,2,2,3000.0,adjiriganor,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh teshie new town houses apartments for rent bdrm apartment in the dorns properties new town for rent wixpomi pjnssvtmfb ftf html,apartment,1,1,900.0,teshie,renovated,unfurnished,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,teshie
https jiji com gh east legon houses apartments for rent furnished bdrm apartment in botwe east legon for rent a tj kg mm u cnqlggcof html,apartment,1,1,5000.0,east legon,newly built,furnished,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,east legon
https jiji com gh ghana flag houses apartments for rent bdrm house in oyarifa ghana flag for rent u dralfe anqzmm xpreg qr html,house,4,3,6500.0,oyarifa,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oyarifa
https jiji com gh spintex houses apartments for rent bdrm townhouse terrace in spintex for rent u qvldrld kabha zmx hdo html,townhouse terrace,3,3,13000.0,spintex,fairly used,unfurnished,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,spintex
https jiji com gh christian village houses apartments for rent bdrm apartment in hotel apartment christian village for rent iotepe q rebhcu mlm o gf html,apartment,1,1,4500.0,west legon,fairly used,semi furnished,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,west legon
https jiji com gh east legon houses apartments for rent bdrm apartment in charclem ventures east legon for rent jibeaomcg nmoqvmlbfxun html,apartment,2,2,7000.0,east legon,newly built,semi furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,east legon
https jiji com gh north legon houses apartments for rent bdrm apartment in north legon for rent qbn tczsweq yfmmb e n html,apartment,3,3,7500.0,north legon,fairly used,semi furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,north legon
https jiji com gh east legon houses apartments for rent furnished bdrm apartment in east legon for rent htjkxuimgjzeu vuwu cgbxj html,apartment,2,2,32000.0,east legon,fairly used,furnished,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,east legon
https jiji com gh manet junction houses apartments for rent bdrm duplex in legacy solid real manet junction for rent gkitztuuunagkod ttawaw html,duplex,4,4,18450.0,spintex,old,unfurnished,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,spintex
https jiji com gh oyarifa houses apartments for rent bdrm apartment in chamber self oyarifa for rent ekkswdzi zqia b fvnyoyp html,apartment,1,1,900.0,oyarifa,fairly used,semi furnished,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,oyarifa
https jiji com gh dome houses apartments for rent bdrm apartment in k boat dome for rent c y a jcjiicx offktos html,apartment,1,1,2500.0,dome,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dome market
https jiji com gh tseaddo houses apartments for rent bdrm house in tseaddo for rent mt eattfs zcdw vo wmxqmh html,house,3,3,13200.0,teshie,fairly used,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teshie
https jiji com gh spintex houses apartments for rent bdrm apartment in east airport spintex for rent mbagiuq thou yytikcuh r html,apartment,2,2,9300.0,spintex,fairly used,semi furnished,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,spintex
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in ashale botwe accra metropolitan for rent amwea i yck hqae cfvsz html,apartment,2,2,6000.0,accra metropolitan,fairly used,unfurnished,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,accra metropolitan
https jiji com gh accra metropolitan houses apartments for rent bdrm duplex in wisa groups accra metropolitan for rent ubr bzlztjsj sen tw dz html,duplex,6,5,13000.0,accra metropolitan,newly built,semi furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,accra metropolitan
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in trasacco kings adjiriganor for rent wimzqtonkvulem rlr wdshd html,apartment,2,2,5000.0,adjiriganor,fairly used,semi furnished,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,adjiriganor
https jiji com gh spintex houses apartments for rent bdrm apartment in kg franco spintex for rent flxfkhbfycn zagsjjzauwge html,apartment,2,2,3500.0,spintex,newly built,unfurnished,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,spintex
https jiji com gh oyarifa houses apartments for rent bdrm apartment in oyarifa for rent jve kb vsn xs ogtalm html,apartment,1,1,2000.0,oyarifa,newly built,semi furnished,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,oyarifa
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in adjiringanor adjiriganor for rent hb nyngpxrdbdkfm jnmr i html,apartment,2,2,7200.0,adjiriganor,fairly used,semi furnished,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,adjiriganor
https jiji com gh nyanyano houses apartments for rent bdrm house in chis lon real estate nyanyano for rent kh iqramvzswgpql z zj html,house,3,3,3000.0,kasoa,fairly used,unfurnished,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,kasoa
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in adenta amrahia accra metropolitan for rent pet xftrmy pria lirajpj html,apartment,3,2,2500.0,accra metropolitan,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,accra metropolitan
https jiji com gh police station oyibi houses apartments for rent bdrm apartment in self estate police station for rent sakhjopklvbz micxgtby fk html,apartment,3,2,3500.0,oyibi,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,oyibi
https jiji com gh east legon houses apartments for rent bdrm apartment in adjiriganor east legon for rent f h fllo l gk eftvdaff html,apartment,2,2,7200.0,east legon,fairly used,unfurnished,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,east legon
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in gbetsile u s a tema metropolitan for rent itl lyhjzjeoiieapemgebzf html,apartment,1,1,250.0,tema metropolitan,fairly used,unfurnished,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,tema metropolitan
https jiji com gh police station oyibi houses apartments for rent bdrm house in e a properties police station for rent mhxwao llkovuvzaq iefqmn html,house,4,3,2500.0,oyibi,newly built,semi furnished,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,oyibi
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent pnvggxz gt e iiyi jxm f html,house,3,3,45000.0,east legon,newly built,unfurnished,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,east legon
https jiji com gh east legon houses apartments for rent bdrm apartment in marios properties east legon for rent uebkwnmhw ymwyxdf iatsbb html,apartment,2,1,4500.0,east legon,fairly used,unfurnished,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,east legon
https jiji com gh ablekuma houses apartments for rent bdrm apartment in ablekuma for rent iycsb ujhc qpexlo ienf html,apartment,2,2,2000.0,ablekuma,fairly used,unfurnished,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,ablekuma
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent v jeax npdxcznrffbcmkzv html,house,7,7,39000.0,east legon,newly built,unfurnished,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,east legon
https jiji com gh oyibi houses apartments for rent furnished bdrm apartment in rehoboth palm oyibi for rent fyjhelhn zwkurc uefblizg html,apartment,3,3,10000.0,oyibi,newly built,furnished,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,oyibi
https jiji com gh adjiriganor houses apartments for rent bdrm house in east legon adjiriganor for rent hsmlyqflf zyqripuouyt ve html,house,3,4,5500.0,adjiriganor,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh kwashieman houses apartments for rent bdrm apartment in kwashieman hong kong for rent a zxhdwqbexwdyu x nugql html,apartment,2,2,3500.0,kwashieman,newly built,unfurnished,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,kwashieman
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent xjolp jve kko s c sw a html,house,4,4,35000.0,east legon,newly built,unfurnished,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,east legon
https jiji com gh school junction houses apartments for rent bdrm house in east legon hills school junction for rent i iq v ftydlqw d zz zr html,house,2,2,4300.0,ashaley botwe,fairly used,unfurnished,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,ashaley botwe
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent dzdg vri dw htgi a udkwz html,apartment,2,2,6000.0,east legon,fairly used,unfurnished,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,east legon
https jiji com gh north legon houses apartments for rent furnished bdrm duplex in north legon for rent ckfqwn xajx xx pwfwkk html,duplex,4,3,15400.0,north legon,newly built,furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,north legon
https jiji com gh spintex houses apartments for rent furnished bdrm apartment in spintex for rent pd pzvq wontdxzlkevqgebu html,apartment,2,3,18500.0,spintex,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,spintex
https jiji com gh ssnit flats houses apartments for rent bdrm apartment in ssnit flats for rent cuoyvambnuuzyv qsdtb html,apartment,1,2,2500.0,adenta,fairly used,semi furnished,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,adenta
https jiji com gh spintex houses apartments for rent bdrm duplex in spintex for rent ysl dmtvreusjhvftttlgwdh html,duplex,4,4,17597.0,spintex,newly built,unfurnished,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,spintex
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent oq wugyzzfbn ooirjfoi html,apartment,2,2,8663.0,east legon,newly built,semi furnished,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,east legon
https jiji com gh spintex houses apartments for rent bdrm apartment in hfc estate area spintex for rent muvdpueve tfsrbqmi rrdj html,apartment,1,1,1800.0,spintex,fairly used,unfurnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,spintex
https jiji com gh tema metropolitan houses apartments for rent furnished bdrm house in community tema metropolitan for rent sjuicjicicde fkcs mbxf a html,house,2,3,13000.0,tema metropolitan,newly built,furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh teshie new town houses apartments for rent bdrm apartment in dorns properties new town for rent mruaonxij fdwi jgcijib html,apartment,2,2,2000.0,teshie,fairly used,unfurnished,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh amasaman houses apartments for rent bdrm house in amasaman stadium for rent awgavvylo xmjlxhiosdn n html,house,1,1,1500.0,ga west municipal,newly built,unfurnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,ga west municipal
https jiji com gh spintex houses apartments for rent bdrm house in pleasant properties spintex for rent inxtsstrzeqkysrqafrz av html,house,5,4,7500.0,spintex,fairly used,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,spintex
https jiji com gh airport residential area houses apartments for rent bdrm house in airport east for rent ufwdnlozpz khkzxcwarxrwf html,house,5,4,22000.0,airport residential area,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airport residential area
https jiji com gh spintex houses apartments for rent bdrm duplex in spintex for rent e zkcoxec ecp ftgh html,duplex,4,4,31000.0,spintex,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,spintex
https jiji com gh east legon houses apartments for rent bdrm apartment in charclem ventures east legon for rent byqzlfmjtpwjof bys mfcf html,apartment,3,3,17210.0,east legon,newly built,semi furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,east legon
https jiji com gh tema metropolitan houses apartments for rent furnished bdrm house in devtraco estate tema metropolitan for rent fpw g gexb my pc d zp html,house,3,3,12800.0,tema metropolitan,fairly used,furnished,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,tema metropolitan
https jiji com gh teshie houses apartments for rent bdrm apartment in greda estate teshie for rent dxs gbbq wzkcvkdwonarvlx html,apartment,1,1,1500.0,teshie,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,teshie
https jiji com gh teshie new town houses apartments for rent bdrm apartment in dorns properties new town for rent wzjveneutjquuwh omz m html,apartment,3,2,3500.0,teshie,newly built,unfurnished,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh manhean houses apartments for rent bdrm apartment in manhean for rent gcjtczvslyvaldovuuhr rrr html,apartment,2,3,2000.0,ablekuma,newly built,unfurnished,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,ablekuma
https jiji com gh toll booth houses apartments for rent furnished bdrm apartment in sharp connect real toll booth for rent g gcfobjqobexpexefpaho html,apartment,3,2,2000.0,kasoa,newly built,furnished,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,kasoa
https jiji com gh dzorwulu houses apartments for rent bdrm apartment in ab richrichie dzorwulu for rent m jezwjczxz i ks nsvybhd html,apartment,3,3,12500.0,dzorwulu,fairly used,unfurnished,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,dzorwulu
https jiji com gh east legon houses apartments for rent bdrm house in adjirigano east legon for rent dw capqcfmi xuygeozxorv html,house,3,3,10000.0,east legon,fairly used,unfurnished,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,east legon
https jiji com gh agape houses apartments for rent bdrm apartment in agape for rent y ubnhtnpduwrnhqvpe k html,apartment,3,3,2200.0,ablekuma,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ablekuma
https jiji com gh west legon houses apartments for rent bdrm apartment in westlegon accra for rent axshy hku lm pb bx ayjw html,apartment,2,2,4000.0,west legon,fairly used,unfurnished,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,west legon
https jiji com gh tseaddo houses apartments for rent bdrm duplex in tseaddo for rent oohw sayixgordflu nfnsuo html,duplex,4,4,38000.0,teshie,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teshie
https jiji com gh accra metropolitan houses apartments for rent bdrm block of flats in awudu agency accra metropolitan for rent kgvemekuncocwu fu j n html,block of flats,1,1,1000.0,accra metropolitan,fairly used,unfurnished,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,accra metropolitan
https jiji com gh lincoln school area houses apartments for rent furnished bdrm apartment in abelemkpe lincoln school area for rent qgpknjtvwuycidvlia bberh html,apartment,3,2,16920.0,abelemkpe,newly built,furnished,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,abelemkpe
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent aowwfoxwg qyfdwtk hcqsxu html,apartment,4,2,2800.0,east legon,newly built,unfurnished,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,east legon
https jiji com gh airport residential area houses apartments for rent bdrm apartment in east airport burma for rent xbwvm kilx xa id fbyovj html,apartment,2,3,7000.0,airport residential area,fairly used,semi furnished,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,airport residential area
https jiji com gh greda estate houses apartments for rent furnished bdrm apartment in greda estate for rent cesmwduxa adfjak mxsmct html,apartment,2,2,15000.0,teshie,fairly used,furnished,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,teshie
https jiji com gh east legon houses apartments for rent bdrm house in ab richie properties east legon for rent yscjmxdokdmherxcwdgkdauu html,house,4,4,32000.0,east legon,newly built,semi furnished,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,east legon
